Method Strike Volatility
Explicit-0 1874.88 0.267283041407499
Explicit-0 1895.04 0.2657699885118165
Explicit-0 1915.2 0.26430918986617896
Explicit-0 1935.3600000000001 0.26290087483810204
Explicit-0 1955.52 0.26154524329395396
Explicit-0 1975.6799999999998 0.26024246039479987
Explicit-0 1995.8400000000001 0.2589926515226112
Explicit-0 2016.0 0.2577958974022413
Explicit-0 2036.16 0.2566522294866342
Explicit-0 2056.3199999999997 0.2555616256730426
Explicit-0 2076.48 0.2545240064166908
Explicit-0 2096.6400000000003 0.2535392313049806
Explicit-0 2116.8 0.2526070961501559
Explicit-0 2136.96 0.2517273306513062
Explicit-0 2157.12 0.25089959666780526
Explicit-0 2177.2799999999997 0.25012348713608196
Explicit-0 2197.44 0.2493985256501679
Explicit-0 2217.6 0.24872416671425915
Explicit-0 2237.76 0.2480997966628731
Explicit-0 2257.92 0.24752473523156418
Explicit-0 2278.08 0.24699823774901053
Explicit-0 2298.24 0.24651949790998584
Explicit-0 2318.4 0.24608765107870023
Explicit-0 2338.56 0.24570177806347773
Explicit-0 2358.7200000000003 0.24536090929704385
Explicit-0 2378.88 0.2450640293518912
Explicit-0 2399.04 0.24481008171739696
Explicit-0 2419.2 0.24459797376451894
Explicit-0 2439.3599999999997 0.24442658182491597
Explicit-0 2459.52 0.24429475631403058
Explicit-0 2479.6800000000003 0.24420132683183857
Explicit-0 2499.84 0.24414510718034507
Explicit-0 2520.0 0.24412490024319655
Explicit-0 2540.16 0.2441395026797335
Explicit-0 2560.3199999999997 0.24418770939312803
Explicit-0 2580.48 0.24426831773968835
Explicit-0 2600.6400000000003 0.24438013145376067
Explicit-0 2620.8 0.2445219642696969
Explicit-0 2640.96 0.24469264322896242
Explicit-0 2661.12 0.244891011666491
Explicit-0 2681.2799999999997 0.24511593187579364
Explicit-0 2701.44 0.24536628745703085
Explicit-0 2721.6 0.2456409853562613
Explicit-0 2741.76 0.24593895760738407
Explicit-0 2761.92 0.24625916279092577
Explicit-0 2782.08 0.24660058722583192
Explicit-0 2802.24 0.2469622459118533
Explicit-0 2822.4 0.24734318324104704
Explicit-0 2842.56 0.2477424734973763
Explicit-0 2862.7200000000003 0.24815922116349104
Explicit-0 2882.88 0.24859256105353494
Explicit-0 2903.04 0.24904165829032984
Explicit-0 2923.2 0.24950570814459364
Explicit-0 2943.3599999999997 0.24998393575298183
Explicit-0 2963.52 0.2504755957307781
Explicit-0 2983.6800000000003 0.25097997169400893
Explicit-0 3003.84 0.2514963757046665
Explicit-0 3024.0 0.2520241476516224
