Method Strike bpvol
LevenbergMarquardt 0.037011232500000005 0.012521983159985773
LevenbergMarquardt 0.03736123250000001 0.01262647998958627
LevenbergMarquardt 0.037711232500000004 0.012730837125104841
LevenbergMarquardt 0.0380612325 0.012835053452184756
LevenbergMarquardt 0.0384112325 0.0129391280297884
Explicit 0.0034112325 0.007265421180783844
Explicit 0.0037612325 0.007235892205583655
Explicit 0.0041112325 0.00720395214416227
Explicit 0.0044612325000000005 0.007169992802001129
Explicit 0.0048112325 0.007134345848728471
Explicit 0.0051612325 0.007097299754961552
Explicit 0.0055112325 0.007059111856019498
Explicit 0.005861232500000001 0.007020017253404395
Explicit 0.0062112325 0.006980235608560137
Explicit 0.0065612325 0.0069399765018507064
Explicit 0.0069112325 0.006899443798895977
Explicit 0.0072612325 0.006858839321520474
Explicit 0.0076112325000000005 0.006818366026139927
Explicit 0.007961232500000002 0.006778230828197407
Explicit 0.008311232500000001 0.006738647165237092
Explicit 0.008661232500000001 0.006699837355908727
Explicit 0.0090112325 0.006662034782790262
Explicit 0.0093612325 0.006625485900126721
Explicit 0.0097112325 0.0065904520411417195
Explicit 0.0100612325 0.006557210971965234
Explicit 0.010411232500000001 0.006526058109622155
Explicit 0.0107612325 0.006497307289952373
Explicit 0.0111112325 0.006471290938885068
Explicit 0.0114612325 0.0064483594697291825
Explicit 0.011811232500000001 0.006428879704494838
Explicit 0.0121612325 0.006413232105316082
Explicit 0.012511232500000002 0.006401806611516839
Explicit 0.0128612325 0.006394996918874716
Explicit 0.013211232500000001 0.006393193119996091
Explicit 0.013561232500000001 0.0063967727549070034
Explicit 0.0139112325 0.0064060904980599255
Explicit 0.014261232500000002 0.006421466919280284
Explicit 0.014611232500000002 0.006443176974459973
Explicit 0.0149612325 0.00647143906613639
Explicit 0.0153112325 0.006506405616586982
Explicit 0.0156612325 0.006548156074315848
Explicit 0.0160112325 0.006596693107135847
Explicit 0.016361232500000003 0.006651942432685122
Explicit 0.0167112325 0.0067137563469948135
Explicit 0.017061232500000002 0.006781920606021676
Explicit 0.017411232500000002 0.006856163971539267
Explicit 0.0177612325 0.0069361695117534684
Explicit 0.0181112325 0.007021586675633803
Explicit 0.0184612325 0.0071120432288918276
Explicit 0.0188112325 0.007207156311627717
Explicit 0.0191612325 0.007306542103170215
Explicit 0.0195112325 0.0074098238111345
Explicit 0.019861232500000003 0.007516637904365917
Explicit 0.020211232500000002 0.007626638663987046
Explicit 0.020561232500000002 0.00773950122850407
Explicit 0.0209112325 0.007854923362863031
Explicit 0.0212612325 0.007972626197740279
Explicit 0.021611232500000004 0.008092354175752171
Explicit 0.0219612325 0.008213874416137393
Explicit 0.0223112325 0.008336975677009037
Explicit 0.022661232500000003 0.008461467060248454
Explicit 0.023011232500000003 0.008587176572088588
Explicit 0.023361232500000002 0.008713949624304697
Explicit 0.023711232500000002 0.00884164753742137
Explicit 0.024061232500000005 0.008970146088443428
Explicit 0.0244112325 0.009099334130912353
Explicit 0.0247612325 0.009229112303976933
Explicit 0.025111232500000004 0.009359391839004845
Explicit 0.0254612325 0.009490093466445382
Explicit 0.025811232500000003 0.009621146421649919
Explicit 0.026161232500000003 0.009752487545722038
Explicit 0.0265112325 0.009884060475845873
Explicit 0.026861232500000002 0.01001581491864795
Explicit 0.0272112325 0.010147705999768504
Explicit 0.0275612325 0.010279693682791519
Explicit 0.0279112325 0.010411742250888064
Explicit 0.028261232500000004 0.010543819844877322
Explicit 0.028611232500000004 0.010675898051842733
Explicit 0.028961232500000003 0.010807951538912355
Explicit 0.029311232500000003 0.010939957727294032
Explicit 0.029661232500000006 0.011071896502127343
Explicit 0.030011232500000002 0.011203749954163157
Explicit 0.0303612325 0.011335502149701243
Explicit 0.030711232500000005 0.01146713892560246
Explicit 0.0310612325 0.011598647706544373
Explicit 0.031411232500000004 0.011730017342006998
Explicit 0.0317612325 0.011861237960761472
Explicit 0.0321112325 0.01199230084088979
Explicit 0.032461232500000006 0.012123198293590692
Explicit 0.0328112325 0.012253923559229744
Explicit 0.0331612325 0.01238447071426916
Explicit 0.0335112325 0.012514834587872113
Explicit 0.033861232500000005 0.012645010687115156
Explicit 0.0342112325 0.012774995129866167
Explicit 0.0345612325 0.012904784584493404
Explicit 0.0349112325 0.013034376215667
Explicit 0.0352612325 0.013163767635599065
Explicit 0.0356112325 0.013292956860142379
Explicit 0.0359612325 0.013421942269233416
Explicit 0.036311232500000006 0.013550722571223438
Explicit 0.0366612325 0.013679296770692056
Explicit 0.037011232500000005 0.013807664139382742
Explicit 0.03736123250000001 0.013935824189939907
Explicit 0.037711232500000004 0.014063776652161405
Explicit 0.0380612325 0.014191521451512368
Explicit 0.0384112325 0.014319058689673212
Explicit-Parabola3 0.0034112325 0.006369666516598427
Explicit-Parabola3 0.0037612325 0.006355878971703351
Explicit-Parabola3 0.0041112325 0.006340274909812426
Explicit-Parabola3 0.0044612325000000005 0.0063232324189066765
Explicit-Parabola3 0.0048112325 0.006305076155276761
Explicit-Parabola3 0.0051612325 0.006286092811522598
Explicit-Parabola3 0.0055112325 0.00626654211027444
Explicit-Parabola3 0.005861232500000001 0.006246664877466627
Explicit-Parabola3 0.0062112325 0.006226689147092411
Explicit-Parabola3 0.0065612325 0.00620683489820809
