Method Strike Volatility
Explicit 1953.8802999999998 0.28680135163752973
Explicit 1968.1422 0.29157428278355124
Explicit 1982.4041 0.29872092337662376
Explicit 1996.666 0.3062190146211428
Explicit 2010.9279 0.31132759854973435
Explicit 2025.1897999999999 0.3167693324394602
Explicit 2039.4516999999998 0.3245712442549014
Explicit 2053.7136 0.3309776089404474
Explicit 2067.9755 0.3352089471462786
Explicit 2082.2374 0.34143629188870933
Explicit 2096.4993 0.34873030215999945
Explicit 2110.7612 0.3548440495276573
Explicit 2125.0230999999994 0.35946583427162854
Explicit 2139.285 0.3642138137855755
Explicit-LM 713.095 0.0
Explicit-LM 727.3569 0.0
Explicit-LM 741.6188000000001 0.0
Explicit-LM 755.8807 0.0
Explicit-LM 770.1426 0.0
Explicit-LM 784.4045 0.0
Explicit-LM 798.6664000000001 0.0
Explicit-LM 812.9283 0.0
Explicit-LM 827.1902 0.0
Explicit-LM 841.4521 0.4994152593243459
Explicit-LM 855.7139999999999 0.49505375322802175
Explicit-LM 869.9759 0.48775642554815707
Explicit-LM 884.2378 0.4808294418625713
Explicit-LM 898.4997 0.47402997147281856
Explicit-LM 912.7616 0.4673149699813127
Explicit-LM 927.0235 0.46064422746443245
Explicit-LM 941.2854 0.45394444393599076
Explicit-LM 955.5473 0.44723238906281265
Explicit-LM 969.8092 0.4405027989945188
Explicit-LM 984.0711 0.43375068111868254
Explicit-LM 998.333 0.42697243949572683
Explicit-LM 1012.5949 0.42016370599930564
Explicit-LM 1026.8568 0.41331978945378856
Explicit-LM 1041.1187 0.4064358804500632
Explicit-LM 1055.3806 0.3995068323712522
Explicit-LM 1069.6425 0.3925271639186229
Explicit-LM 1083.9044 0.3854910198283917
Explicit-LM 1098.1662999999999 0.37839209307677285
Explicit-LM 1112.4281999999998 0.37122356876166257
Explicit-LM 1126.6901 0.3639780409959156
Explicit-LM 1140.952 0.356647420071237
Explicit-LM 1155.2139 0.34922282077945277
Explicit-LM 1169.4758 0.34169442779563475
Explicit-LM 1183.7377000000001 0.3340513327644286
Explicit-LM 1197.9995999999999 0.3262813348588704
Explicit-LM 1212.2615 0.31837069459891165
Explicit-LM 1226.5234 0.31030382696167663
Explicit-LM 1240.7853 0.30206291452625594
Explicit-LM 1255.0472 0.29362741444202073
Explicit-LM 1269.3091 0.2849734222541042
Explicit-LM 1283.571 0.2760728404969536
Explicit-LM 1297.8328999999999 0.2668922776764158
Explicit-LM 1312.0947999999999 0.257391571281847
Explicit-LM 1326.3566999999998 0.24752178457070736
Explicit-LM 1340.6186 0.23722247584700612
Explicit-LM 1354.8805 0.22641801945637066
Explicit-LM 1369.1424 0.21501296089937155
Explicit-LM 1383.4043 0.20288771460501823
Explicit-LM 1397.6662000000001 0.1899027251633983
Explicit-LM 1411.9281 0.17595255905622176
Explicit-LM 1426.1899999999998 0.16125570056061445
Explicit-LM 1440.4519 0.1473865103275748
Explicit-LM 1454.7138 0.13809944086821596
Explicit-LM 1468.9757 0.13506065847016507
Explicit-LM 1483.2376 0.13598354779401495
Explicit-LM 1497.4995 0.1387640187887124
Explicit-LM 1511.7613999999999 0.14237682590524675
Explicit-LM 1526.0232999999998 0.14635297829829963
Explicit-LM 1540.2851999999998 0.1504664574429032
Explicit-LM 1554.5471 0.1546024479450936
Explicit-LM 1568.809 0.15870069836384104
Explicit-LM 1583.0709 0.16272935002729805
Explicit-LM 1597.3328 0.16667199845026487
Explicit-LM 1611.5946999999999 0.17052092967775648
Explicit-LM 1625.8566 0.17427342131757345
Explicit-LM 1640.1185 0.17792964529058186
Explicit-LM 1654.3804 0.18149144601800013
Explicit-LM 1668.6423 0.18496161762543775
Explicit-LM 1682.9042 0.18834348844451088
Explicit-LM 1697.1661 0.19164073972319076
Explicit-LM 1711.4279999999999 0.1948575768542956
Explicit-LM 1725.6898999999999 0.1979997473746538
Explicit-LM 1739.9518 0.20107907915103462
Explicit-LM 1754.2136999999998 0.20412786254910079
Explicit-LM 1768.4755999999998 0.20725324251525437
Explicit-LM 1782.7375 0.21074419091134156
Explicit-LM 1796.9994 0.2152117019749644
Explicit-LM 1811.2613 0.22095695254921047
Explicit-LM 1825.5231999999999 0.22753382530015034
Explicit-LM 1839.7850999999998 0.23436762530383182
Explicit-LM 1854.0469999999998 0.241380601316355
Explicit-LM 1868.3088999999998 0.24844845986997977
Explicit-LM 1882.5708 0.2553829488381259
Explicit-LM 1896.8327 0.2620100828685752
Explicit-LM 1911.0946 0.2684458103446435
Explicit-LM 1925.3564999999999 0.27465392513024633
Explicit-LM 1939.6183999999998 0.28103086860879956
Explicit-LM 1953.8802999999998 0.287617792511589
Explicit-LM 1968.1422 0.29440352151084176
Explicit-LM 1982.4041 0.3011882443787039
Explicit-LM 1996.666 0.3070465248307707
Explicit-LM 2010.9279 0.3127958233376052
Explicit-LM 2025.1897999999999 0.31945246042135395
Explicit-LM 2039.4516999999998 0.3260409279285165
Explicit-LM 2053.7136 0.33147048621271685
Explicit-LM 2067.9755 0.33657870085058944
Explicit-LM 2082.2374 0.34350958068337517
Explicit-LM 2096.4993 0.34965978498615075
Explicit-LM 2110.7612 0.35430879277117316
Explicit-LM 2125.0230999999994 0.36032283305561064
Explicit-LM 2139.285 0.3666930718812887
DE-LM 713.095 0.0
DE-LM 727.3569 0.0
DE-LM 741.6188000000001 0.0
DE-LM 755.8807 0.0
DE-LM 770.1426 0.0
DE-LM 784.4045 0.0
DE-LM 798.6664000000001 0.0
DE-LM 812.9283 0.0
DE-LM 827.1902 0.0
DE-LM 841.4521 0.4994152593243459
DE-LM 855.7139999999999 0.49263324362701205
DE-LM 869.9759 0.4869349062683948
DE-LM 884.2378 0.48024138993394017
DE-LM 898.4997 0.473713009056284
DE-LM 912.7616 0.46704327959300856
DE-LM 927.0235 0.4603761998961941
DE-LM 941.2854 0.45368506402285
DE-LM 955.5473 0.44698088298718597
DE-LM 969.8092 0.4402564267744646
DE-LM 984.0711 0.433510754832381
DE-LM 998.333 0.4267386888301202
DE-LM 1012.5949 0.4199360635754342
DE-LM 1026.8568 0.4130983783194366
DE-LM 1041.1187 0.4062207409206032
DE-LM 1055.3806 0.3992980257216456
DE-LM 1069.6425 0.392324766778085
DE-LM 1083.9044 0.3852951133027955
DE-LM 1098.1662999999999 0.3782027693864837
DE-LM 1112.4281999999998 0.3710409287318812
DE-LM 1126.6901 0.36380219648402407
DE-LM 1140.952 0.35647849561479
DE-LM 1155.2139 0.3490609547579083
DE-LM 1169.4758 0.34153977462457713
DE-LM 1183.7377000000001 0.3339040651503807
DE-LM 1197.9995999999999 0.3261416467344749
DE-LM 1212.2615 0.3182388047392624
DE-LM 1226.5234 0.3101799834429236
DE-LM 1240.7853 0.3019474004825314
DE-LM 1255.0472 0.2935205554072528
DE-LM 1269.3091 0.28487559579853233
DE-LM 1283.571 0.27598448906060263
DE-LM 1297.8328999999999 0.2668139260340387
DE-LM 1312.0947999999999 0.25732385086093734
DE-LM 1326.3566999999998 0.2474654682037767
DE-LM 1340.6186 0.2371785288812494
DE-LM 1354.8805 0.22638767721654052
DE-LM 1369.1424 0.2149978492819048
DE-LM 1383.4043 0.20289003915642218
DE-LM 1397.6662000000001 0.18992554609655615
DE-LM 1411.9281 0.17600001646087773
DE-LM 1426.1899999999998 0.16133203766171442
DE-LM 1440.4519 0.14748886083844212
DE-LM 1454.7138 0.13820587132486684
DE-LM 1468.9757 0.1351510745655984
DE-LM 1483.2376 0.13605574523750238
DE-LM 1497.4995 0.138821263808296
DE-LM 1511.7613999999999 0.14242222541808827
DE-LM 1526.0232999999998 0.1463888111841793
DE-LM 1540.2851999999998 0.15049435227381575
DE-LM 1554.5471 0.15462359011856508
DE-LM 1568.809 0.15871597448474753
DE-LM 1583.0709 0.16273944138980226
DE-LM 1597.3328 0.16667744156420364
DE-LM 1611.5946999999999 0.17052215619057762
DE-LM 1625.8566 0.17427078478164784
DE-LM 1640.1185 0.1779234387555739
DE-LM 1654.3804 0.1814819106908073
DE-LM 1668.6423 0.18494893631180967
DE-LM 1682.9042 0.18832773196982722
DE-LM 1697.1661 0.1916216498131871
DE-LM 1711.4279999999999 0.1948337090982732
DE-LM 1725.6898999999999 0.1979654164295937
DE-LM 1739.9518 0.20101223471414878
DE-LM 1754.2136999999998 0.2039469300915817
DE-LM 1768.4755999999998 0.20665347056944175
DE-LM 1782.7375 0.20857813827001448
DE-LM 1796.9994 0
DE-LM 1811.2613 0
DE-LM 1825.5231999999999 0
DE-LM 1839.7850999999998 0
DE-LM 1854.0469999999998 0
DE-LM 1868.3088999999998 0
DE-LM 1882.5708 0
DE-LM 1896.8327 0
DE-LM 1911.0946 0
DE-LM 1925.3564999999999 0
DE-LM 1939.6183999999998 0
DE-LM 1953.8802999999998 0
DE-LM 1968.1422 0
DE-LM 1982.4041 0
DE-LM 1996.666 0
DE-LM 2010.9279 0
DE-LM 2025.1897999999999 0
DE-LM 2039.4516999999998 0
DE-LM 2053.7136 0
DE-LM 2067.9755 0
DE-LM 2082.2374 0
DE-LM 2096.4993 0
DE-LM 2110.7612 0
DE-LM 2125.0230999999994 0
DE-LM 2139.285 0
