Method Strike Volatility
Reference 1008.0 0.4692440769090075
Reference 1209.6 0.4144804482450924
Reference 1411.2 0.3675280505350979
Reference 1612.8 0.32746369744386933
Reference 1814.4 0.2948447865440429
Reference 1915.2 0.281927365863489
Reference 2016.0 0.2717265436532465
Reference 2116.8 0.2645286831210286
Reference 2217.6 0.260418035229304
Reference 2419.2 0.26042236438140665
Reference 2620.8 0.26806602369734167
Reference 3024.0 0.29275278308960745
Explicit-0 1008.0 0.47116271375990004
Explicit-0 1028.16 0.4652668875026931
Explicit-0 1048.32 0.4594699188051329
Explicit-0 1068.48 0.4537686255782726
Explicit-0 1088.64 0.4481600446391487
Explicit-0 1108.8 0.4426414193580064
Explicit-0 1128.96 0.4372101886915723
Explicit-0 1149.12 0.4318639774784876
Explicit-0 1169.28 0.4266005878893544
Explicit-0 1189.44 0.4214179919379827
Explicit-0 1209.6 0.41631432497257537
Explicit-0 1229.76 0.4112878800760712
Explicit-0 1249.92 0.4063371033138352
Explicit-0 1270.08 0.4014605897744889
Explicit-0 1290.24 0.3966570803560456
Explicit-0 1310.4 0.39192545925470174
Explicit-0 1330.56 0.3872647521176887
Explicit-0 1350.72 0.3826741248245063
Explicit-0 1370.88 0.3781528828626372
Explicit-0 1391.04 0.3737004712643791
Explicit-0 1411.2 0.3693164750707037
Explicit-0 1431.3600000000001 0.36500062028588126
Explicit-0 1451.52 0.3607527752828946
Explicit-0 1471.68 0.3565729526142086
Explicit-0 1491.84 0.35246131117506996
Explicit-0 1512.0 0.3484181586569671
Explicit-0 1532.1599999999999 0.3444439542169547
Explicit-0 1552.3200000000002 0.3405393112740032
Explicit-0 1572.48 0.3367050003261842
Explicit-0 1592.6399999999999 0.33294195166216173
Explicit-0 1612.8 0.3292512578170678
Explicit-0 1632.96 0.32563417559643776
Explicit-0 1653.12 0.32209212746268356
Explicit-0 1673.28 0.31862670204709936
Explicit-0 1693.44 0.3152396535174093
Explicit-0 1713.6 0.31193289949763603
Explicit-0 1733.76 0.3087085172053381
Explicit-0 1753.92 0.3055687374433851
Explicit-0 1774.08 0.3025159360624389
Explicit-0 1794.24 0.29955262249988074
Explicit-0 1814.4 0.29668142500545375
Explicit-0 1834.56 0.2939050721881749
Explicit-0 1854.72 0.2912263705682539
Explicit-0 1874.88 0.2886481778966184
Explicit-0 1895.04 0.28617337211726834
Explicit-0 1915.2 0.28380481599644125
Explicit-0 1935.3600000000001 0.2815453176273909
Explicit-0 1955.52 0.27939758723690095
Explicit-0 1975.6799999999998 0.2773641909617301
Explicit-0 1995.8400000000001 0.275447502517456
Explicit-0 2016.0 0.27364965393156854
Explicit-0 2036.16 0.2719724867358069
Explicit-0 2056.3199999999997 0.2704175051866623
Explicit-0 2076.48 0.2689858331838161
Explicit-0 2096.6400000000003 0.2676781765645692
Explicit-0 2116.8 0.26649479235403034
Explicit-0 2136.96 0.2654354663418824
Explicit-0 2157.12 0.26449950004392975
Explicit-0 2177.2799999999997 0.2636857077089853
Explicit-0 2197.44 0.2629924235779634
Explicit-0 2217.6 0.26241751912830985
Explicit-0 2237.76 0.2619584295819399
Explicit-0 2257.92 0.26161218855525553
Explicit-0 2278.08 0.26137546941547773
Explicit-0 2298.24 0.2612446316982298
Explicit-0 2318.4 0.2612157708451126
Explicit-0 2338.56 0.2612847695333084
Explicit-0 2358.7200000000003 0.26144734897864597
Explicit-0 2378.88 0.26169911877864016
Explicit-0 2399.04 0.262035624098778
Explicit-0 2419.2 0.26245238926929637
Explicit-0 2439.3599999999997 0.2629449571286522
Explicit-0 2459.52 0.2635089237055737
Explicit-0 2479.6800000000003 0.26413996806061973
Explicit-0 2499.84 0.26483387730224056
Explicit-0 2520.0 0.265586566947573
Explicit-0 2540.16 0.26639409691451865
Explicit-0 2560.3199999999997 0.26725268351166415
Explicit-0 2580.48 0.26815870784066187
Explicit-0 2600.6400000000003 0.26910872104708367
Explicit-0 2620.8 0.2700994468560411
Explicit-0 2640.96 0.27112778181327724
Explicit-0 2661.12 0.2721907936257542
Explicit-0 2681.2799999999997 0.2732857179619945
Explicit-0 2701.44 0.2744099540348584
Explicit-0 2721.6 0.2755610592505837
Explicit-0 2741.76 0.2767367431696629
Explicit-0 2761.92 0.27793486098875814
Explicit-0 2782.08 0.2791534067192257
Explicit-0 2802.24 0.2803905062073903
Explicit-0 2822.4 0.2816444101146715
Explicit-0 2842.56 0.28291348695203755
Explicit-0 2862.7200000000003 0.28419621624287467
Explicit-0 2882.88 0.28549118187101596
Explicit-0 2903.04 0.2867970656560805
Explicit-0 2923.2 0.28811264118613944
Explicit-0 2943.3599999999997 0.28943676792775613
Explicit-0 2963.52 0.2907683856253431
Explicit-0 2983.6800000000003 0.2921065089952887
Explicit-0 3003.84 0.2934502227151692
Explicit-0 3024.0 0.29479867670437176
Explicit-1 1008.0 0.47026808630389966
Explicit-1 1028.16 0.4643791607871217
Explicit-1 1048.32 0.45858892302652504
Explicit-1 1068.48 0.4528941940804458
Explicit-1 1088.64 0.4472920135764614
Explicit-1 1108.8 0.44177962737568327
Explicit-1 1128.96 0.43635447662153676
Explicit-1 1149.12 0.43101418804936975
Explicit-1 1169.28 0.4257565654495676
Explicit-1 1189.44 0.4205795821909645
Explicit-1 1209.6 0.4154813747235012
Explicit-1 1229.76 0.4104602369895514
Explicit-1 1249.92 0.40551461568231423
Explicit-1 1270.08 0.40064310629728317
Explicit-1 1290.24 0.3958444499291821
Explicit-1 1310.4 0.3911175307719564
Explicit-1 1330.56 0.3864613742834812
Explicit-1 1350.72 0.38187514597958716
Explicit-1 1370.88 0.37735815082379454
Explicit-1 1391.04 0.3729098331797241
Explicit-1 1411.2 0.368529777292439
Explicit-1 1431.3600000000001 0.3642177082628391
Explicit-1 1451.52 0.35997349347553403
Explicit-1 1471.68 0.3557971444351958
Explicit-1 1491.84 0.35168881895901816
Explicit-1 1512.0 0.3476488236633796
Explicit-1 1532.1599999999999 0.3436776166708852
Explicit-1 1552.3200000000002 0.3397758104494092
Explicit-1 1572.48 0.33594417467737275
Explicit-1 1592.6399999999999 0.3321836390090933
Explicit-1 1612.8 0.3284952955905532
Explicit-1 1632.96 0.3248804011493858
Explicit-1 1653.12 0.3213403784534902
Explicit-1 1673.28 0.3178768169009335
