Method Strike bpvol
Explicit 0.0457229881 0.010642951305557152
Explicit 0.0461229881 0.010687819021068854
Explicit 0.046522988099999996 0.010732890399918033
Explicit 0.04692298809999999 0.010778159684873905
Explicit 0.04732298809999999 0.010823621226562575
Explicit 0.04772298809999999 0.01086926948452948
Explicit 0.048122988099999986 0.010915099028004914
Explicit 0.0485229881 0.010961104536394487
Explicit 0.048922988099999995 0.011007280799515597
Explicit 0.04932298809999999 0.011053622717600017
Explicit 0.04972298809999999 0.011100125301081837
Explicit 0.05012298809999999 0.011146783670188879
Explicit 0.0505229881 0.011193593054354902
Explicit 0.0509229881 0.01124054879146906
LevenbergMarquardt 0.0109229881 0.007920857273725445
LevenbergMarquardt 0.011322988099999999 0.007943116260211134
LevenbergMarquardt 0.0117229881 0.007965080216064716
LevenbergMarquardt 0.012122988099999999 0.00798679822855882
LevenbergMarquardt 0.0125229881 0.008008315809541373
LevenbergMarquardt 0.0129229881 0.008029675280484814
LevenbergMarquardt 0.013322988099999999 0.008050916099973836
LevenbergMarquardt 0.0137229881 0.008072075143375934
LevenbergMarquardt 0.014122988099999999 0.008093186942563814
LevenbergMarquardt 0.014522988099999998 0.008114283892092048
LevenbergMarquardt 0.0149229881 0.00813539642707365
LevenbergMarquardt 0.015322988099999999 0.008156553177083593
LevenbergMarquardt 0.015722988099999998 0.008177781099681949
LevenbergMarquardt 0.0161229881 0.008199105596557914
LevenbergMarquardt 0.016522988099999997 0.008220550614817076
LevenbergMarquardt 0.016922988099999998 0.00824213873554397
LevenbergMarquardt 0.0173229881 0.008263891251451683
LevenbergMarquardt 0.0177229881 0.008285828235166366
LevenbergMarquardt 0.018122988099999997 0.008307968599475274
LevenbergMarquardt 0.0185229881 0.008330330150683836
LevenbergMarquardt 0.018922988099999996 0.008352929636073566
LevenbergMarquardt 0.019322988099999997 0.008375782786322386
LevenbergMarquardt 0.019722988099999998 0.008398904353638345
LevenbergMarquardt 0.020122988099999996 0.008422308146262507
LevenbergMarquardt 0.0205229881 0.008446007059914938
LevenbergMarquardt 0.020922988099999998 0.008470013106686356
LevenbergMarquardt 0.021322988099999995 0.008494337441815492
LevenbergMarquardt 0.0217229881 0.00851899038873724
LevenbergMarquardt 0.022122988099999998 0.008543981462737568
LevenbergMarquardt 0.0225229881 0.008569319393507774
LevenbergMarquardt 0.022922988099999996 0.008595012146850935
