Method Strike bpvol
Levenberg-Marquardt-PDE 0.052206524000000004 0.008419026806662276
Levenberg-Marquardt-PDE 0.052606524 0.008447299737785957
Levenberg-Marquardt-PDE 0.053006524 0.008476036611778533
Levenberg-Marquardt-PDE 0.053406524 0.008505226286181604
Levenberg-Marquardt-PDE 0.053806524 0.008534857610330144
Levenberg-Marquardt-PDE 0.054206524 0.008564919446855798
Levenberg-Marquardt-PDE 0.054606524 0.008595400513017371
Levenberg-Marquardt-PDE 0.055006524 0.008626290939294614
Levenberg-Marquardt-PDE 0.055406524 0.008657578864898777
Levenberg-Marquardt-PDE 0.055806524 0.008689253783139988
Levenberg-Marquardt-PDE 0.056206524 0.008721305023751982
Levenberg-Marquardt-PDE 0.056606524 0.008753722024902825
Levenberg-Marquardt-PDE 0.057006524 0.008786494334990139
Levenberg-Marquardt-PDE 0.057406524 0.00881961161150506
Levenberg-Marquardt-PDE 0.057806524000000005 0.008853063617095017
Levenberg-Marquardt-PDE 0.058206523999999996 0.00888684021298158
Levenberg-Marquardt-PDE 0.058606524 0.008920932521924245
Levenberg-Marquardt-PDE 0.059006524 0.008955331469079321
Levenberg-Marquardt-PDE 0.059406523999999995 0.00899002731221853
Levenberg-Marquardt-PDE 0.059806524 0.009025010617276076
Explicit-New 0.019806524 0.007695888978320322
Explicit-New 0.020206524 0.0076945976727760745
Explicit-New 0.020606523999999998 0.00769318703209521
Explicit-New 0.021006524 0.007691677617235117
Explicit-New 0.021406524 0.007690089543549658
Explicit-New 0.021806524 0.0076884425220987715
Explicit-New 0.022206524 0.0076867558965817
Explicit-New 0.022606524 0.007685048676237616
Explicit-New 0.023006524 0.0076833395650103406
Explicit-New 0.023406523999999998 0.0076816469872335825
Explicit-New 0.023806524 0.007679989110058514
Explicit-New 0.024206524 0.007678383862815849
Explicit-New 0.024606523999999998 0.007676848953479282
Explicit-New 0.025006524 0.007675401882375991
Explicit-New 0.025406524 0.007674059953271706
Explicit-New 0.025806523999999997 0.007672840281943597
Explicit-New 0.026206524 0.007671759802341806
Explicit-New 0.026606524 0.00767083527043179
Explicit-New 0.027006523999999997 0.007670083265802175
Explicit-New 0.027406523999999998 0.007669520191118929
Explicit-New 0.027806524 0.007669162269503497
Explicit-New 0.028206523999999997 0.0076690255399122905
Explicit-New 0.028606524 0.007669125850596268
Explicit-New 0.029006524 0.0076694788507216645
Explicit-New 0.029406523999999996 0.007670099980237895
Explicit-New 0.029806524 0.007671004458084115
Explicit-New 0.030206524 0.007672207268832337
Explicit-New 0.030606524 0.007673723147874333
Explicit-New 0.031006524 0.007675566565265999
Explicit-New 0.031406524 0.007677751708355072
Explicit-New 0.031806524 0.007680292463324838
Explicit-New 0.032206524 0.0076832023957986995
Explicit-New 0.032606524 0.007686494730659092
Explicit-New 0.033006523999999995 0.007690182331243668
Explicit-New 0.033406524 0.0076942776780900375
Explicit-New 0.033806524000000004 0.007698792847410202
Explicit-New 0.034206524 0.007703739489478593
Explicit-New 0.034606524 0.0077091288071284535
Explicit-New 0.035006524 0.007714971534545154
Explicit-New 0.035406524 0.007721277916562402
Explicit-New 0.035806524 0.007728057688649132
Explicit-New 0.036206524000000004 0.007735320057782164
Explicit-New 0.036606524 0.007743073684397242
Explicit-New 0.037006524 0.007751326665599561
Explicit-New 0.037406524 0.007760086519789263
Explicit-New 0.037806524 0.007769360172898184
Explicit-New 0.038206524 0.007779153946343778
Explicit-New 0.038606524 0.007789473546833783
Explicit-New 0.039006524 0.007800324058203129
Explicit-New 0.039406524 0.007811709935474583
Explicit-New 0.039806523999999996 0.007823634999999999
Explicit-New 0.040206524 0.00783610243930625
Explicit-New 0.040606524 0.007849114805558452
Explicit-New 0.041006524 0.007862674020168155
Explicit-New 0.041406524 0.007876781377118919
Explicit-New 0.041806524 0.007891437550917662
Explicit-New 0.042206524 0.007906642605487665
Explicit-New 0.042606524 0.007922396005519208
Explicit-New 0.043006524 0.007938696629669952
Explicit-New 0.043406524 0.007955542785646525
Explicit-New 0.043806524 0.007972932227010064
Explicit-New 0.044206524 0.00799086217159942
Explicit-New 0.044606523999999995 0.008009329321385898
Explicit-New 0.045006524 0.008028329883636331
Explicit-New 0.045406524000000004 0.008047859593217199
Explicit-New 0.045806524 0.00806791373587134
Explicit-New 0.046206524 0.00808848717231059
Explicit-New 0.046606523999999996 0.008109574362951314
Explicit-New 0.047006524 0.008131169393137232
Explicit-New 0.047406524000000005 0.008153265998687882
Explicit-New 0.047806524 0.008175857591615947
Explicit-New 0.048206524 0.008198937285873105
Explicit-New 0.048606524 0.008222497922978304
Explicit-New 0.049006523999999996 0.008246532097403081
Explicit-New 0.049406524 0.008271032181590964
Explicit-New 0.049806524 0.008295990350499962
Explicit-New 0.050206524 0.008321398605568844
Explicit-New 0.050606524 0.008347248798018379
Explicit-New 0.051006524 0.008373532651407696
Explicit-New 0.051406524 0.008400241783379865
Explicit-New 0.051806524 0.008427367726538916
Explicit-New 0.052206524000000004 0.008454901948411463
Explicit-New 0.052606524 0.00848283587045742
Explicit-New 0.053006524 0.008511160886101737
Explicit-New 0.053406524 0.008539868377768675
Explicit-New 0.053806524 0.008568949732909125
Explicit-New 0.054206524 0.008598396359017792
Explicit-New 0.054606524 0.008628199697644903
Explicit-New 0.055006524 0.008658351237412881
Explicit-New 0.055406524 0.008688842526054058
Explicit-New 0.055806524 0.008719665181490404
Explicit-New 0.056206524 0.008750810901980346
Explicit-New 0.056606524 0.00878227147536155
Explicit-New 0.057006524 0.008814038787421116
Explicit-New 0.057406524 0.008846104829427489
Explicit-New 0.057806524000000005 0.00887846170485996
Explicit-New 0.058206523999999996 0.008911101635373153
Explicit-New 0.058606524 0.008944016966034795
Explicit-New 0.059006524 0.008977200169875773
Explicit-New 0.059406523999999995 0.009010643851791322
Explicit-New 0.059806524 0.009044340751832617
Levenberg-Marquardt-New 0.019806524 0.007814640165432079
Levenberg-Marquardt-New 0.020206524 0.007811356749584165
Levenberg-Marquardt-New 0.020606523999999998 0.0078079192771910175
Levenberg-Marquardt-New 0.021006524 0.007804349086134184
Levenberg-Marquardt-New 0.021406524 0.007800667076620095
Levenberg-Marquardt-New 0.021806524 0.007796893756925857
Levenberg-Marquardt-New 0.022206524 0.007793049284632498
Levenberg-Marquardt-New 0.022606524 0.007789153503699265
Levenberg-Marquardt-New 0.023006524 0.007785225977681869
Levenberg-Marquardt-New 0.023406523999999998 0.007781286019353009
Levenberg-Marquardt-New 0.023806524 0.00777735271694582
Levenberg-Marquardt-New 0.024206524 0.00777344495720719
Levenberg-Marquardt-New 0.024606523999999998 0.0077695814454198445
Levenberg-Marquardt-New 0.025006524 0.007765780722527121
Levenberg-Marquardt-New 0.025406524 0.00776206117947371
Levenberg-Marquardt-New 0.025806523999999997 0.0077584410688577325
Levenberg-Marquardt-New 0.026206524 0.00775493851397502
Levenberg-Marquardt-New 0.026606524 0.007751571515324706
Levenberg-Marquardt-New 0.027006523999999997 0.007748357954635704
Levenberg-Marquardt-New 0.027406523999999998 0.007745315596467374
Levenberg-Marquardt-New 0.027806524 0.007742462087433299
Levenberg-Marquardt-New 0.028206523999999997 0.0077398149530946096
Levenberg-Marquardt-New 0.028606524 0.007737391592570641
Levenberg-Marquardt-New 0.029006524 0.007735209270915981
Levenberg-Marquardt-New 0.029406523999999996 0.007733285109318049
Levenberg-Marquardt-New 0.029806524 0.007731636073175851
Levenberg-Marquardt-New 0.030206524 0.00773027895812844
Levenberg-Marquardt-New 0.030606524 0.00772923037411248
Levenberg-Marquardt-New 0.031006524 0.007728506727538295
Levenberg-Marquardt-New 0.031406524 0.007728124201689729
Levenberg-Marquardt-New 0.031806524 0.007728098735463232
Levenberg-Marquardt-New 0.032206524 0.0077284460005810395
Levenberg-Marquardt-New 0.032606524 0.007729181377426154
Levenberg-Marquardt-New 0.033006523999999995 0.00773031992966308
Levenberg-Marquardt-New 0.033406524 0.007731876377825708
Levenberg-Marquardt-New 0.033806524000000004 0.007733865072068733
Levenberg-Marquardt-New 0.034206524 0.007736299964291422
Levenberg-Marquardt-New 0.034606524 0.00773919457986196
Levenberg-Marquardt-New 0.035006524 0.007742561989170528
Levenberg-Marquardt-New 0.035406524 0.007746414779269241
Levenberg-Marquardt-New 0.035806524 0.007750765025838966
Levenberg-Marquardt-New 0.036206524000000004 0.007755624265747326
Levenberg-Marquardt-New 0.036606524 0.007761003470457765
Levenberg-Marquardt-New 0.037006524 0.007766913020546461
Levenberg-Marquardt-New 0.037406524 0.0077733626815672885
Levenberg-Marquardt-New 0.037806524 0.007780361581536389
Levenberg-Marquardt-New 0.038206524 0.007787918190222515
Levenberg-Marquardt-New 0.038606524 0.007796040300520715
Levenberg-Marquardt-New 0.039006524 0.007804735012050162
Levenberg-Marquardt-New 0.039406524 0.007814008717180524
Levenberg-Marquardt-New 0.039806523999999996 0.007823867089374284
Levenberg-Marquardt-New 0.040206524 0.007834315075235373
Levenberg-Marquardt-New 0.040606524 0.007845356886793413
Levenberg-Marquardt-New 0.041006524 0.007856996001256325
Levenberg-Marquardt-New 0.041406524 0.007869235157958175
Levenberg-Marquardt-New 0.041806524 0.007882076362619042
Levenberg-Marquardt-New 0.042206524 0.007895520892472205
Levenberg-Marquardt-New 0.042606524 0.007909569304632401
Levenberg-Marquardt-New 0.043006524 0.007924221447204009
Levenberg-Marquardt-New 0.043406524 0.00793947647295075
Levenberg-Marquardt-New 0.043806524 0.007955332855503518
Levenberg-Marquardt-New 0.044206524 0.007971788407890977
Levenberg-Marquardt-New 0.044606523999999995 0.007988840303236643
Levenberg-Marquardt-New 0.045006524 0.008006485097443092
Levenberg-Marquardt-New 0.045406524000000004 0.008024718753667401
Levenberg-Marquardt-New 0.045806524 0.008043536668372238
Levenberg-Marquardt-New 0.046206524 0.008062933698750656
Levenberg-Marquardt-New 0.046606523999999996 0.008082904191299263
Levenberg-Marquardt-New 0.047006524 0.008103442011330265
Levenberg-Marquardt-New 0.047406524000000005 0.008124540573204404
Levenberg-Marquardt-New 0.047806524 0.008146192871073587
Levenberg-Marquardt-New 0.048206524 0.00816839150993321
Levenberg-Marquardt-New 0.048606524 0.008191128736784544
Levenberg-Marquardt-New 0.049006523999999996 0.008214396471725394
Levenberg-Marquardt-New 0.049406524 0.008238186338793373
Levenberg-Marquardt-New 0.049806524 0.008262489696400943
Levenberg-Marquardt-New 0.050206524 0.008287297667214717
Levenberg-Marquardt-New 0.050606524 0.008312601167345423
Levenberg-Marquardt-New 0.051006524 0.00833839093472852
Levenberg-Marquardt-New 0.051406524 0.008364657556591493
Levenberg-Marquardt-New 0.051806524 0.008391391495917156
Levenberg-Marquardt-New 0.052206524000000004 0.00841858311682666
Levenberg-Marquardt-New 0.052606524 0.008446222708820702
Levenberg-Marquardt-New 0.053006524 0.0084743005098298
Levenberg-Marquardt-New 0.053406524 0.008502806728036752
Levenberg-Marquardt-New 0.053806524 0.008531731562448172
Levenberg-Marquardt-New 0.054206524 0.008561065222200438
Levenberg-Marquardt-New 0.054606524 0.00859079794459799
Levenberg-Marquardt-New 0.055006524 0.00862092001188925
Levenberg-Marquardt-New 0.055406524 0.00865142176679493
Levenberg-Marquardt-New 0.055806524 0.008682293626810332
Levenberg-Marquardt-New 0.056206524 0.00871352609730962
Levenberg-Marquardt-New 0.056606524 0.008745109783486025
Levenberg-Marquardt-New 0.057006524 0.008777035401165919
Levenberg-Marquardt-New 0.057406524 0.008809293786539186
Levenberg-Marquardt-New 0.057806524000000005 0.008841875904850976
Levenberg-Marquardt-New 0.058206523999999996 0.008874772858102469
Levenberg-Marquardt-New 0.058606524 0.00890797589180984
Levenberg-Marquardt-New 0.059006524 0.00894147640087183
Levenberg-Marquardt-New 0.059406523999999995 0.00897526593459681
Levenberg-Marquardt-New 0.059806524 0.009009336200940379

