Method Strike Volatility
Levenberg-Marquardt 0.008162234 0.00314201186192838
Explicit 0.008387234 0.0032613099561622726
Levenberg-Marquardt 0.008387234 0.0032100798333061144
Explicit 0.008612234000000002 0.003329653173538743
Levenberg-Marquardt 0.008612234000000002 0.0032777387137299264
Explicit 0.008837234000000001 0.0033975668558278425
Levenberg-Marquardt 0.008837234000000001 0.003345003392419271
Explicit 0.009062234 0.003465067613060769
Levenberg-Marquardt 0.009062234 0.003411887891651564
Explicit 0.009287234 0.0035321709780230717
Levenberg-Marquardt 0.009287234 0.0034784054308973768
Explicit 0.009512234000000001 0.0035988915018734546
Levenberg-Marquardt 0.009512234000000001 0.003544568485814749
Explicit 0.009737234 0.0036652428391736845
Levenberg-Marquardt 0.009737234 0.0036103888424310416
Explicit 0.009962234 0.0037312378237152654
Levenberg-Marquardt 0.009962234 0.0036758776468599065
Explicit 0.010187234 0.003796888536322711
Levenberg-Marquardt 0.010187234 0.0037410454509014543
Explicit 0.010412234000000001 0.003862206365640105
Levenberg-Marquardt 0.010412234000000001 0.003805902253864458
Explicit 0.010637234 0.003927202062763153
Levenberg-Marquardt 0.010637234 0.003870457540931559
Explicit 0.010862234 0.003991885790457335
Levenberg-Marquardt 0.010862234 0.003934720318368503
Explicit 0.011087234000000001 0.0040562671676003794
Levenberg-Marquardt 0.011087234000000001 0.003998699145856323
Explicit 0.011312234000000001 0.004120355309401689
Levenberg-Marquardt 0.011312234000000001 0.004062402166202655
Explicit 0.011537234 0.004184158863876781
Levenberg-Marquardt 0.011537234 0.004125837132666999
Explicit 0.011762234 0.004247686044992655
Levenberg-Marquardt 0.011762234 0.0041890114341137635
Explicit 0.011987234 0.004310944662847567
Levenberg-Marquardt 0.011987234 0.004251932118187325
Explicit 0.012212233999999999 0.004373942151202246
Levenberg-Marquardt 0.012212233999999999 0.004314605912685541
Explicit 0.012437234 0.004436685592640305
Levenberg-Marquardt 0.012437234 0.004377039245291503
Explicit 0.012662234000000001 0.004499181741602549
Levenberg-Marquardt 0.012662234000000001 0.004439238261808082
Explicit 0.012887234000000001 0.004561437045510462
Levenberg-Marquardt 0.012887234000000001 0.004501208843026269
Explicit 0.013112234 0.004623457664168446
Levenberg-Marquardt 0.013112234 0.004562956620345491
Explicit 0.013337234 0.004685249487613989
Levenberg-Marquardt 0.013337234 0.004624486990253522
Explicit 0.013562234 0.004746818152562725
Levenberg-Marquardt 0.013562234 0.004685805127762708
Explicit 0.013787233999999999 0.00480816905758463
Levenberg-Marquardt 0.013787233999999999 0.00474691599889023
Explicit 0.014012234000000002 0.004869307377124914
Levenberg-Marquardt 0.014012234000000002 0.004807824372262459
Explicit 0.014237234000000001 0.004930238074478767
Levenberg-Marquardt 0.014237234000000001 0.004868534829915269
Explicit 0.014462234000000001 0.004990965913811674
Levenberg-Marquardt 0.014462234000000001 0.00492905177735597
Explicit 0.014687234 0.005051495471310389
Levenberg-Marquardt 0.014687234 0.00498937945294626
Explicit 0.014912234 0.005111831145541394
Levenberg-Marquardt 0.014912234 0.005049521936660337
Explicit 0.015137234 0.005171977167082095
Levenberg-Marquardt 0.015137234 0.005109483158267629
Explicit 0.015362233999999999 0.00523193760748905
Levenberg-Marquardt 0.015362233999999999 0.005169266904984262
Explicit 0.015587234000000002 0.005291716387656223
Levenberg-Marquardt 0.015587234000000002 0.00522887682863514
Explicit 0.015812234 0.005351317285614601
Levenberg-Marquardt 0.015812234 0.005288316452362601
Explicit 0.016037234 0.005410743943817174
Levenberg-Marquardt 0.016037234 0.005347589176917089
Explicit 0.016262234 0.005469999875950521
Levenberg-Marquardt 0.016262234 0.005406698286559686
Explicit 0.016487234 0.005529088473311727
Levenberg-Marquardt 0.016487234 0.005465646954605961
Explicit 0.016712234 0.00558801301077994
Levenberg-Marquardt 0.016712234 0.005524438248636279
Explicit 0.016937234000000002 0.005646776652420002
Levenberg-Marquardt 0.016937234000000002 0.0055830751353973165
Explicit 0.017162234000000002 0.005705382456738497
Levenberg-Marquardt 0.017162234000000002 0.005641560485416064
Explicit 0.017387234 0.0057638333816244424
Levenberg-Marquardt 0.017387234 0.005699897077346996
Explicit 0.017612234 0.0058221322889932285
Levenberg-Marquardt 0.017612234 0.005758087602069961
Explicit 0.017837234 0.005880281949157366
Levenberg-Marquardt 0.017837234 0.005816134666557568
Explicit 0.018062234 0.005938285044943214
Levenberg-Marquardt 0.018062234 0.005874040797525355
Explicit 0.018287234 0.005996144175571515
Levenberg-Marquardt 0.018287234 0.0059318084448816
Explicit 0.018512234000000002 0.006053861860316871
Levenberg-Marquardt 0.018512234000000002 0.005989439984988403
Explicit 0.018737234000000002 0.006111440541964316
Levenberg-Marquardt 0.018737234000000002 0.0060469377237470845
Explicit 0.018962234 0.006168882590072818
Levenberg-Marquardt 0.018962234 0.006104303899519309
Explicit 0.019187234 0.006226190304062899
Levenberg-Marquardt 0.019187234 0.006161540685894246
Explicit 0.019412234 0.0062833659161356204
Levenberg-Marquardt 0.019412234 0.0062186501943114056
Explicit 0.019637234 0.00634041159403724
Levenberg-Marquardt 0.019637234 0.0062756344765488485
Explicit 0.019862234 0.006397329443679247
Levenberg-Marquardt 0.019862234 0.0063324955270838736
Explicit 0.020087234 0.0064541215116193824
Levenberg-Marquardt 0.020087234 0.006389235285335693
Explicit 0.020312234000000002 0.006510789787418385
Levenberg-Marquardt 0.020312234000000002 0.00644585563779572
Explicit 0.020537234 0.006567336205874615
Levenberg-Marquardt 0.020537234 0.006502358420052934
Explicit 0.020762234 0.006623762649147916
Levenberg-Marquardt 0.020762234 0.006558745418720638
Explicit 0.020987234 0.006680070948776684
Levenberg-Marquardt 0.020987234 0.0066150183732701295
Explicit 0.021212234 0.00673626288759662
Levenberg-Marquardt 0.021212234 0.006671178977777027
Explicit 0.021437234 0.006792340201566931
Levenberg-Marquardt 0.021437234 0.00672722888258452
Explicit 0.021662234 0.006848304581507096
Levenberg-Marquardt 0.021662234 0.006783169695889278
Explicit 0.021887234000000002 0.0069041576747530045
Levenberg-Marquardt 0.021887234000000002 0.006839002985254139
Explicit 0.022112234 0.006959901086733495
Levenberg-Marquardt 0.022112234 0.006894730279051232
Explicit 0.022337234 0.007015536382474586
Levenberg-Marquardt 0.022337234 0.006950353067838914
Explicit 0.022562234 0.007071065088034597
Levenberg-Marquardt 0.022562234 0.007005872805678306
Explicit 0.022787234 0.007126488691873328
Levenberg-Marquardt 0.022787234 0.007061290911390331
Explicit-PDE 2.87234E-4 5.796164426095919E-4
Levenberg-Marquardt-PDE 2.87234E-4 7.376422913437879E-4
Explicit-PDE 5.12234E-4 5.811294935734342E-4
Levenberg-Marquardt-PDE 5.12234E-4 7.521224720453362E-4
Explicit-PDE 7.37234E-4 5.914197071291529E-4
Levenberg-Marquardt-PDE 7.37234E-4 7.670645138287608E-4
Explicit-PDE 9.62234E-4 6.147485739518485E-4
Levenberg-Marquardt-PDE 9.62234E-4 7.916338209424728E-4
Explicit-PDE 0.001187234 6.614161120232414E-4
Levenberg-Marquardt-PDE 0.001187234 8.271386663273023E-4
Explicit-PDE 0.0014122339999999998 7.33233390058513E-4
Levenberg-Marquardt-PDE 0.0014122339999999998 8.764974331159162E-4
Explicit-PDE 0.001637234 8.242066540155425E-4
Levenberg-Marquardt-PDE 0.001637234 9.384876980721401E-4
Explicit-PDE 0.001862234 9.22545648385855E-4
Levenberg-Marquardt-PDE 0.001862234 0.0010098880359469728
Explicit-PDE 0.002087234 0.001023210691331002
Levenberg-Marquardt-PDE 0.002087234 0.0010884682210273572
Explicit-PDE 0.002312234 0.0011221272593419731
Levenberg-Marquardt-PDE 0.002312234 0.0011694146137047308
Explicit-PDE 0.0025372339999999998 0.0012188817710799445
Levenberg-Marquardt-PDE 0.0025372339999999998 0.0012531497703072287
Explicit-PDE 0.0027622339999999997 0.0013136825665403607
Levenberg-Marquardt-PDE 0.0027622339999999997 0.0013367436638152643
Explicit-PDE 0.002987234 0.001406966490070228
Levenberg-Marquardt-PDE 0.002987234 0.0014201297660791936
Explicit-PDE 0.0032122339999999996 0.001497868237757509
Levenberg-Marquardt-PDE 0.0032122339999999996 0.001502941048297357
Explicit-PDE 0.003437234 0.001586971996105854
Levenberg-Marquardt-PDE 0.003437234 0.001584763055425325
Explicit-PDE 0.0036622339999999995 0.0016742889112672551
Levenberg-Marquardt-PDE 0.0036622339999999995 0.001666169069188041
Explicit-PDE 0.003887234 0.0017603810327663793
Levenberg-Marquardt-PDE 0.003887234 0.0017464510814967375
Explicit-PDE 0.004112234 0.001844938499044259
Levenberg-Marquardt-PDE 0.004112234 0.0018258203242473084
Explicit-PDE 0.004337234 0.0019281406044663093
Levenberg-Marquardt-PDE 0.004337234 0.0019043194308363046
Explicit-PDE 0.004562234 0.002010338803991671
Levenberg-Marquardt-PDE 0.004562234 0.0019819850510270965
Explicit-PDE 0.004787234 0.002091353825100103
Levenberg-Marquardt-PDE 0.004787234 0.0020587981707282954
Explicit-PDE 0.005012234 0.0021713935832767613
Levenberg-Marquardt-PDE 0.005012234 0.002134842407937595
Explicit-PDE 0.0052372339999999995 0.002250509372881367
Levenberg-Marquardt-PDE 0.0052372339999999995 0.0022101609963921034
Explicit-PDE 0.005462234 0.0023286604692967397
Levenberg-Marquardt-PDE 0.005462234 0.0022847067463920563
Explicit-PDE 0.005687234 0.0024061624577897873
Levenberg-Marquardt-PDE 0.005687234 0.0023586732097134627
Explicit-PDE 0.005912234 0.0024827689713788877
Levenberg-Marquardt-PDE 0.005912234 0.002431934740378571
Explicit-PDE 0.006137233999999999 0.002558661182623546
Levenberg-Marquardt-PDE 0.006137233999999999 0.0025045938397950922
Explicit-PDE 0.006362234 0.002633912304315663
Levenberg-Marquardt-PDE 0.006362234 0.0025766813787102276
Explicit-PDE 0.006587234 0.002708530465601713
Levenberg-Marquardt-PDE 0.006587234 0.0026481770689538867
Explicit-PDE 0.0068122339999999995 0.0027825564884440854
Levenberg-Marquardt-PDE 0.0068122339999999995 0.0027191542183555278
Explicit-PDE 0.007037233999999999 0.0028560528043195385
Levenberg-Marquardt-PDE 0.007037233999999999 0.002789659635398374
Explicit-PDE 0.007262234 0.002929010400216601
Levenberg-Marquardt-PDE 0.007262234 0.002859648506687074
Explicit-PDE 0.007487234 0.00300123089251898
Levenberg-Marquardt-PDE 0.007487234 0.0029291394491296687
Explicit-PDE 0.007712233999999999 0.0030732104633873904
Levenberg-Marquardt-PDE 0.007712233999999999 0.002998204308569484
Explicit-PDE 0.007937234000000001 0.003144647894231906
Levenberg-Marquardt-PDE 0.007937234000000001 0.0030669124824099594
Explicit-PDE 0.008162234 0.003215568680443536
Levenberg-Marquardt-PDE 0.008162234 0.003135165861451046
Explicit-PDE 0.008387234 0.0032860739283683124
Levenberg-Marquardt-PDE 0.008387234 0.0032030041357609717
Explicit-PDE 0.008612234000000002 0.003356272910875436
Levenberg-Marquardt-PDE 0.008612234000000002 0.0032704439334048365
Explicit-PDE 0.008837234000000001 0.00342585040561258
Levenberg-Marquardt-PDE 0.008837234000000001 0.0033375473319599475
Explicit-PDE 0.009062234 0.0034952296572786272
Levenberg-Marquardt-PDE 0.009062234 0.003404342591468051
Explicit-PDE 0.009287234 0.0035642931428646993
Levenberg-Marquardt-PDE 0.009287234 0.0034707865239060427
Explicit-PDE 0.009512234000000001 0.003632840741042816
Levenberg-Marquardt-PDE 0.009512234000000001 0.003536790542773729
Explicit-PDE 0.009737234 0.003701012580100093
Levenberg-Marquardt-PDE 0.009737234 0.0036026145471958664
Explicit-PDE 0.009962234 0.0037688919936217855
Levenberg-Marquardt-PDE 0.009962234 0.0036680640193418263
Explicit-PDE 0.010187234 0.003836511442131299
Levenberg-Marquardt-PDE 0.010187234 0.003733221647548598
Explicit-PDE 0.010412234000000001 0.003903866794974919
Levenberg-Marquardt-PDE 0.010412234000000001 0.003798099045569811
Explicit-PDE 0.010637234 0.003970919805443195
Levenberg-Marquardt-PDE 0.010637234 0.0038627168296834742
Explicit-PDE 0.010862234 0.004037652361364382
Levenberg-Marquardt-PDE 0.010862234 0.003926972683985351
Explicit-PDE 0.011087234000000001 0.004104082789658072
Levenberg-Marquardt-PDE 0.011087234000000001 0.003991135609785438
Explicit-PDE 0.011312234000000001 0.004170218888685735
Levenberg-Marquardt-PDE 0.011312234000000001 0.004054897322722449
Explicit-PDE 0.011537234 0.004236058538324034
Levenberg-Marquardt-PDE 0.011537234 0.004118403641318399
Explicit-PDE 0.011762234 0.0043016315275838145
Levenberg-Marquardt-PDE 0.011762234 0.004181808860982352
Explicit-PDE 0.011987234 0.00436699278861722
Levenberg-Marquardt-PDE 0.011987234 0.0042449162780032225
Explicit-PDE 0.012212233999999999 0.0044321677317564695
Levenberg-Marquardt-PDE 0.012212233999999999 0.004307729472987335
Explicit-PDE 0.012437234 0.0044971587540348235
Levenberg-Marquardt-PDE 0.012437234 0.004370317658720717
Explicit-PDE 0.012662234000000001 0.004561937789335542
Levenberg-Marquardt-PDE 0.012662234000000001 0.0044327251769888274
Explicit-PDE 0.012887234000000001 0.004626445379657268
Levenberg-Marquardt-PDE 0.012887234000000001 0.0044949718535269466
Explicit-PDE 0.013112234 0.004690595305416242
Levenberg-Marquardt-PDE 0.013112234 0.00455703067069199
Explicit-PDE 0.013337234 0.0047544385940856936
Levenberg-Marquardt-PDE 0.013337234 0.004618859003262925
Explicit-PDE 0.013562234 0.004818339475603457
Levenberg-Marquardt-PDE 0.013562234 0.004680476552624062
Explicit-PDE 0.013787233999999999 0.004882122010297981
Levenberg-Marquardt-PDE 0.013787233999999999 0.004741896972979735
Explicit-PDE 0.014012234000000002 0.004945550754460981
Levenberg-Marquardt-PDE 0.014012234000000002 0.004803129566678971
Explicit-PDE 0.014237234000000001 0.0050085204775450155
Levenberg-Marquardt-PDE 0.014237234000000001 0.004864180464024476
Explicit-PDE 0.014462234000000001 0.005071672148207213
Levenberg-Marquardt-PDE 0.014462234000000001 0.004925053207671111
Explicit-PDE 0.014687234 0.005134710132288581
Levenberg-Marquardt-PDE 0.014687234 0.004985748733331295
Explicit-PDE 0.014912234 0.0051971971818890695
Levenberg-Marquardt-PDE 0.014912234 0.005046264863753945
Explicit-PDE 0.015137234 0.0052596406627300725
Levenberg-Marquardt-PDE 0.015137234 0.005106595523642395
Explicit-PDE 0.015362233999999999 0.005322209845328845
Levenberg-Marquardt-PDE 0.015362233999999999 0.005166728881664124
Explicit-PDE 0.015587234000000002 0.0053841939274517905
Levenberg-Marquardt-PDE 0.015587234000000002 0.005226729389145045
Explicit-PDE 0.015812234 0.005446141983791237
Levenberg-Marquardt-PDE 0.015812234 0.0052866162327835165
Explicit-PDE 0.016037234 0.005508220518702117
Levenberg-Marquardt-PDE 0.016037234 0.0053463876231867975
Explicit-PDE 0.016262234 0.005569578238885219
Levenberg-Marquardt-PDE 0.016262234 0.005406023775123803
Explicit-PDE 0.016487234 0.005631281569864594
Levenberg-Marquardt-PDE 0.016487234 0.005465491048532342
Explicit-PDE 0.016712234 0.005692738068716253
Levenberg-Marquardt-PDE 0.016712234 0.0055247442157144895
Explicit-PDE 0.016937234000000002 0.005753694424208517
Levenberg-Marquardt-PDE 0.016937234000000002 0.005583769785901922
Explicit-PDE 0.017162234000000002 0.00581508183031677
Levenberg-Marquardt-PDE 0.017162234000000002 0.00564278250870328
Explicit-PDE 0.017387234 0.005875660307445323
Levenberg-Marquardt-PDE 0.017387234 0.005701737870339467
Explicit-PDE 0.017612234 0.005936723111365682
Levenberg-Marquardt-PDE 0.017612234 0.005760524561771718
Explicit-PDE 0.017837234 0.005997250594639213
Levenberg-Marquardt-PDE 0.017837234 0.005819030346061871
Explicit-PDE 0.018062234 0.006057785033007545
Levenberg-Marquardt-PDE 0.018062234 0.005877432947859942
Explicit-PDE 0.018287234 0.00611827817440707
Levenberg-Marquardt-PDE 0.018287234 0.005935882537084455
Explicit-PDE 0.018512234000000002 0.0061783346445820845
Levenberg-Marquardt-PDE 0.018512234000000002 0.005994159923113401
Explicit-PDE 0.018737234000000002 0.006238703951164798
Levenberg-Marquardt-PDE 0.018737234000000002 0.006052101506445705
Explicit-PDE 0.018962234 0.00629840140529749
Levenberg-Marquardt-PDE 0.018962234 0.006110105955919809
Explicit-PDE 0.019187234 0.006358588174402045
Levenberg-Marquardt-PDE 0.019187234 0.00616808534273009
Explicit-PDE 0.019412234 0.006417997950609869
Levenberg-Marquardt-PDE 0.019412234 0.006225733552066706
Explicit-PDE 0.019637234 0.006477967860964091
Levenberg-Marquardt-PDE 0.019637234 0.006283301145757549
Explicit-PDE 0.019862234 0.00653713616793261
Levenberg-Marquardt-PDE 0.019862234 0.006340957694354016
Explicit-PDE 0.020087234 0.006596861896128582
Levenberg-Marquardt-PDE 0.020087234 0.006398270062189584
Explicit-PDE 0.020312234000000002 0.006655834132207108
Levenberg-Marquardt-PDE 0.020312234000000002 0.006455512810665401
Explicit-PDE 0.020537234 0.006715272926497343
Levenberg-Marquardt-PDE 0.020537234 0.006512845132504158
Explicit-PDE 0.020762234 0.006774113134682373
Levenberg-Marquardt-PDE 0.020762234 0.0065697558580626895
Explicit-PDE 0.020987234 0.0068331864648466965
Levenberg-Marquardt-PDE 0.020987234 0.0066267946401244275
Explicit-PDE 0.021212234 0.006891987392310455
Levenberg-Marquardt-PDE 0.021212234 0.006683759874011571
Explicit-PDE 0.021437234 0.006950568716759025
Levenberg-Marquardt-PDE 0.021437234 0.00674033608722253
Explicit-PDE 0.021662234 0.007009451123068928
Levenberg-Marquardt-PDE 0.021662234 0.006797181647030875
Explicit-PDE 0.021887234000000002 0.007067590585697791
Levenberg-Marquardt-PDE 0.021887234000000002 0.006853635300049241
Explicit-PDE 0.022112234 0.007126468051718746
Levenberg-Marquardt-PDE 0.022112234 0.00691013430525704
Explicit-PDE 0.022337234 0.007184375464816306
Levenberg-Marquardt-PDE 0.022337234 0.0069666089415229525
Explicit-PDE 0.022562234 0.007242967052896753
Levenberg-Marquardt-PDE 0.022562234 0.007022714760768443
Explicit-PDE 0.022787234 0.00730089687230623
Levenberg-Marquardt-PDE 0.022787234 0.00707909811266772

